afar (aa)
rarotonga (rar)
romagnoli (rgn)
tarifit (rif)
retoromaani (rm)
rundi (rn)
romania (ro)
moldova (ro_MD)
rombo (rof)
romani (rom)
juuri (root)
rotuma (rtm)
venäjä (ru)
ruteeni (rue)
roviana (rug)
aromania (rup)
ruanda (rw)
rwa (rwk)
sanskrit (sa)
sandawe (sad)
jakuutti (sah)
samarianaramea (sam)
samburu (saq)
sasak (sas)
santali (sat)
sauraštri (saz)
ngambay (sba)
sangu (sbp)
sardi (sc)
sisilia (scn)
skotti (sco)
sindhi (sd)
sassarinsardi (sdc)
eteläkurdi (sdh)
pohjoissaame (se)
seneca (see)
sena (seh)
seri (sei)
selkuppi (sel)
koyraboro senni (ses)
sango (sg)
muinaisiiri (sga)
samogiitti (sgs)
serbokroaatti (sh)
tašelhit (shi)
shan (shn)
tšadinarabia (shu)
sinhala (si)
sidamo (sid)
slovakki (sk)
sloveeni (sl)
sleesiansaksa (sli)
selayar (sly)
samoa (sm)
eteläsaame (sma)
luulajansaame (smj)
inarinsaame (smn)
koltansaame (sms)
šona (sn)
soninke (snk)
somali (so)
sogdi (sog)
albania (sq)
serbia (sr)
sranan (srn)
serer (srr)
swazi (ss)
saho (ssy)
eteläsotho (st)
saterlandinfriisi (stq)
sunda (su)
sukuma (suk)
susu (sus)
sumeri (sux)
ruotsi (sv)
swahili (sw)
komori (swb)
kingwana (swc)
muinaissyyria (syc)
syyria (syr)
sleesia (szl)
tamili (ta)
tulu (tcy)
telugu (te)
temne (tem)
teso (teo)
tereno (ter)
tetum (tet)
tadžikki (tg)
thai (th)
tigrinja (ti)
tigre (tig)
tiv (tiv)
turkmeeni (tk)
tokelau (tkl)
tsahuri (tkr)
tagalog (tl)
klingon (tlh)
tlingit (tli)
tališi (tly)
tamašek (tmh)
tswana (tn)
tonga (to)
malawintonga (tog)
tok-pisin (tpi)
turkki (tr)
turojo (tru)
taroko (trv)
tsonga (ts)
tsakonia (tsd)
tsimši (tsi)
tataari (tt)
tati (ttt)
tumbuka (tum)
tuvalu (tvl)
twi (tw)
tasawaq (twq)
tahiti (ty)
tuva (tyv)
keskiatlaksentamazight (tzm)
udmurtti (udm)
uiguuri (ug)
ugarit (uga)
ukraina (uk)
mbundu (umb)
määrittämätön kieli (und)
urdu (ur)
uzbekki (uz)
vai (vai)
venda (ve)
venetsia (vec)
vepsä (vep)
vietnam (vi)
länsiflaami (vls)
maininfrankki (vmf)
volapük (vo)
vatja (vot)
võro (vro)
vunjo (vun)
valloni (wa)
walser (wae)
wolaitta (wal)
waray (war)
washo (was)
warlpiri (wbp)
wolof (wo)
wu-kiina (wuu)
kalmukki (xal)
xhosa (xh)
mingreli (xmf)
soga (xog)
jao (yao)
japi (yap)
yangben (yav)
yemba (ybb)
jiddiš (yi)
joruba (yo)
ñeengatú (yrl)
kantoninkiina (yue)
zhuang (za)
zapoteekki (zap)
blisskieli (zbl)
seelanti (zea)
zenaga (zen)
vakioitu tamazight (zgh)
kiina (zh)
yksinkertaistettu kiina (zh_Hans)
perinteinen kiina (zh_Hant)
zulu (zu)
zuni (zun)
ei kielellistä sisältöä (zxx)
zaza (zza)
